242,u0001f64e_u0001f3ff,person_pouting:_dark_skin_tone,"dark_skin_tone,gesture,pouting"
243,u0001f645,person_gesturing_no,"forbidden,gesture,hand,no,not,prohibited"
244,u0001f645_u0001f3fb,person_gesturing_no:_light_skin_tone,"forbidden,gesture,hand,light_skin_tone,no,not,prohibited"
245,u0001f645_u0001f3fc,person_gesturing_no:_medium-light_skin_tone,"forbidden,gesture,hand,medium-light_skin_tone,no,not,prohibited"
246,u0001f645_u0001f3fd,person_gesturing_no:_medium_skin_tone,"forbidden,gesture,hand,medium_skin_tone,no,not,prohibited"
247,u0001f645_u0001f3fe,person_gesturing_no:_medium-dark_skin_tone,"forbidden,gesture,hand,medium-dark_skin_tone,no,not,prohibited"
248,u0001f645_u0001f3ff,person_gesturing_no:_dark_skin_tone,"dark_skin_tone,forbidden,gesture,hand,no,not,prohibited"
249,u0001f646,person_gesturing_ok,"gesture,hand,ok"
250,u0001f646_u0001f3fb,person_gesturing_ok:_light_skin_tone,"gesture,hand,light_skin_tone,ok"
251,u0001f646_u0001f3fc,person_gesturing_ok:_medium-light_skin_tone,"gesture,hand,medium-light_skin_tone,ok"
252,u0001f646_u0001f3fd,person_gesturing_ok:_medium_skin_tone,"gesture,hand,medium_skin_tone,ok"
253,u0001f646_u0001f3fe,person_gesturing_ok:_medium-dark_skin_tone,"gesture,hand,medium-dark_skin_tone,ok"
254,u0001f646_u0001f3ff,person_gesturing_ok:_dark_skin_tone,"dark_skin_tone,gesture,hand,ok"
255,u0001f481,person_tipping_hand,"hand,help,information,sassy,tipping"
256,u0001f481_u0001f3fb,person_tipping_hand:_light_skin_tone,"hand,help,information,light_skin_tone,sassy,tipping"
257,u0001f481_u0001f3fc,person_tipping_hand:_medium-light_skin_tone,"hand,help,information,medium-light_skin_tone,sassy,tipping"
258,u0001f481_u0001f3fd,person_tipping_hand:_medium_skin_tone,"hand,help,information,medium_skin_tone,sassy,tipping"
259,u0001f481_u0001f3fe,person_tipping_hand:_medium-dark_skin_tone,"hand,help,information,medium-dark_skin_tone,sassy,tipping"
260,u0001f481_u0001f3ff,person_tipping_hand:_dark_skin_tone,"dark_skin_tone,hand,help,information,sassy,tipping"
261,u0001f64b,person_raising_hand,"gesture,hand,happy,raised"
262,u0001f64b_u0001f3fb,person_raising_hand:_light_skin_tone,"gesture,hand,happy,light_skin_tone,raised"
263,u0001f64b_u0001f3fc,person_raising_hand:_medium-light_skin_tone,"gesture,hand,happy,medium-light_skin_tone,raised"
264,u0001f64b_u0001f3fd,person_raising_hand:_medium_skin_tone,"gesture,hand,happy,medium_skin_tone,raised"
265,u0001f64b_u0001f3fe,person_raising_hand:_medium-dark_skin_tone,"gesture,hand,happy,medium-dark_skin_tone,raised"
266,u0001f64b_u0001f3ff,person_raising_hand:_dark_skin_tone,"dark_skin_tone,gesture,hand,happy,raised"
267,u0001f647,person_bowing,"apology,bow,gesture,sorry"
268,u0001f647_u0001f3fb,person_bowing:_light_skin_tone,"apology,bow,gesture,light_skin_tone,sorry"
269,u0001f647_u0001f3fc,person_bowing:_medium-light_skin_tone,"apology,bow,gesture,medium-light_skin_tone,sorry"
270,u0001f647_u0001f3fd,person_bowing:_medium_skin_tone,"apology,bow,gesture,medium_skin_tone,sorry"
271,u0001f647_u0001f3fe,person_bowing:_medium-dark_skin_tone,"apology,bow,gesture,medium-dark_skin_tone,sorry"
272,u0001f647_u0001f3ff,person_bowing:_dark_skin_tone,"apology,bow,dark_skin_tone,gesture,sorry"
273,u0001f926,person_facepalming,"disbelief,exasperation,face,palm"
274,u0001f926_u0001f3fb,person_facepalming:_light_skin_tone,"disbelief,exasperation,face,light_skin_tone,palm"
275,u0001f926_u0001f3fc,person_facepalming:_medium-light_skin_tone,"disbelief,exasperation,face,medium-light_skin_tone,palm"
276,u0001f926_u0001f3fd,person_facepalming:_medium_skin_tone,"disbelief,exasperation,face,medium_skin_tone,palm"
277,u0001f926_u0001f3fe,person_facepalming:_medium-dark_skin_tone,"disbelief,exasperation,face,medium-dark_skin_tone,palm"
278,u0001f926_u0001f3ff,person_facepalming:_dark_skin_tone,"dark_skin_tone,disbelief,exasperation,face,palm"
279,u0001f937,person_shrugging,"doubt,ignorance,indifference,shrug"
280,u0001f937_u0001f3fb,person_shrugging:_light_skin_tone,"doubt,ignorance,indifference,light_skin_tone,shrug"
281,u0001f937_u0001f3fc,person_shrugging:_medium-light_skin_tone,"doubt,ignorance,indifference,medium-light_skin_tone,shrug"
282,u0001f937_u0001f3fd,person_shrugging:_medium_skin_tone,"doubt,ignorance,indifference,medium_skin_tone,shrug"
283,u0001f937_u0001f3fe,person_shrugging:_medium-dark_skin_tone,"doubt,ignorance,indifference,medium-dark_skin_tone,shrug"
284,u0001f937_u0001f3ff,person_shrugging:_dark_skin_tone,"dark_skin_tone,doubt,ignorance,indifference,shrug"
285,u0001f486,person_getting_massage,"face,massage,salon"
286,u0001f486_u0001f3fb,person_getting_massage:_light_skin_tone,"face,light_skin_tone,massage,salon"
287,u0001f486_u0001f3fc,person_getting_massage:_medium-light_skin_tone,"face,massage,medium-light_skin_tone,salon"
288,u0001f486_u0001f3fd,person_getting_massage:_medium_skin_tone,"face,massage,medium_skin_tone,salon"
289,u0001f486_u0001f3fe,person_getting_massage:_medium-dark_skin_tone,"face,massage,medium-dark_skin_tone,salon"
290,u0001f486_u0001f3ff,person_getting_massage:_dark_skin_tone,"dark_skin_tone,face,massage,salon"
291,u0001f487,person_getting_haircut,"barber,beauty,haircut,parlor"
292,u0001f487_u0001f3fb,person_getting_haircut:_light_skin_tone,"barber,beauty,haircut,light_skin_tone,parlor"
293,u0001f487_u0001f3fc,person_getting_haircut:_medium-light_skin_tone,"barber,beauty,haircut,medium-light_skin_tone,parlor"
294,u0001f487_u0001f3fd,person_getting_haircut:_medium_skin_tone,"barber,beauty,haircut,medium_skin_tone,parlor"
295,u0001f487_u0001f3fe,person_getting_haircut:_medium-dark_skin_tone,"barber,beauty,haircut,medium-dark_skin_tone,parlor"
296,u0001f487_u0001f3ff,person_getting_haircut:_dark_skin_tone,"barber,beauty,dark_skin_tone,haircut,parlor"
297,u0001f6b6,person_walking,"hike,walk,walking"
298,u0001f6b6_u0001f3fb,person_walking:_light_skin_tone,"hike,light_skin_tone,walk,walking"
299,u0001f6b6_u0001f3fc,person_walking:_medium-light_skin_tone,"hike,medium-light_skin_tone,walk,walking"
